userId,current_lat,current_lng,visited_type_counts,candidate_lat,candidate_lng,candidate_id,candidate_type,label,dist_to_candidate,pref_tourist_attraction,pref_restaurant,pref_shopping,pref_park,pref_cultural_site,pref_accommodation,pref_entertainment
u107,11.9357221,108.4415459,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 5, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",16.0902277,108.2181825,loc277,RESTAURANT,0,4.160505737153948,5,5,2,5,1,4,4
u107,11.9357221,108.4415459,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 5, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",16.0385512,108.2233793,loc200,ACCOMMODATION,0,4.108625474433314,5,5,2,5,1,4,4
u108,11.9426311,108.4312284,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",11.9011774,108.4488444,loc128,TOURIST_ATTRACTION,1,0.04504145534604904,0,1,2,4,3,1,2
u108,11.9426311,108.4312284,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0762966,108.2215679,loc204,TOURIST_ATTRACTION,0,4.138979100110376,0,1,2,4,3,1,2
u108,11.9426311,108.4312284,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0662211,108.2433013,loc330,RESTAURANT,0,4.127870041924092,0,1,2,4,3,1,2
u108,11.9426311,108.4312284,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",11.946395,108.4351622,loc144,RESTAURANT,0,0.0054444215165613714,0,1,2,4,3,1,2
u109,15.8761437,108.3737878,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 3, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",16.0688374,108.2416294,loc324,RESTAURANT,1,0.23365937753544605,2,4,2,3,5,2,1
u109,15.8761437,108.3737878,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 3, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",16.4330399,107.5655159,loc220,TOURIST_ATTRACTION,0,0.9815481862364497,2,4,2,3,5,2,1
u109,15.8761437,108.3737878,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 3, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",12.0472573,108.4405826,loc172,TOURIST_ATTRACTION,0,3.8294689722482413,2,4,2,3,5,2,1
u109,15.8761437,108.3737878,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 3, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",11.8777526,108.5603366,loc129,TOURIST_ATTRACTION,0,4.00274054159655,2,4,2,3,5,2,1
u110,12.0472573,108.4405826,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9421295,108.4528364,loc139,RESTAURANT,1,0.10583954812488529,0,5,2,4,5,4,2
u110,12.0472573,108.4405826,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9282663,108.4468202,loc294,RESTAURANT,0,0.11915437774064337,0,5,2,4,5,4,2
u110,12.0472573,108.4405826,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",10.3503726,107.0940029,loc259,ENTERTAINMENT,0,2.1662628126675116,0,5,2,4,5,4,2
u110,12.0472573,108.4405826,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 5, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9431476,108.4254704,loc132,RESTAURANT,0,0.10520079953560342,0,5,2,4,5,4,2
u111,10.9904175,107.0149845,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",11.9262247,108.4410391,loc295,RESTAURANT,1,1.7056866176859697,5,4,5,1,3,3,2
u111,10.9904175,107.0149845,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",16.0514279,108.2430263,loc268,RESTAURANT,0,5.207870287502887,5,4,5,1,3,3,2
u111,10.9904175,107.0149845,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",11.9480703,108.4335713,loc168,RESTAURANT,0,1.7115745366422346,5,4,5,1,3,3,2
u111,10.9904175,107.0149845,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",16.0902277,108.2181825,loc277,RESTAURANT,0,5.239823422905398,5,4,5,1,3,3,2
u112,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 3}",16.0358122,108.223819,loc197,RESTAURANT,1,0.042510628760818264,5,3,1,0,5,5,3
u112,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 3}",11.9488317,108.4638293,loc151,SHOPPING,0,4.136434717484536,5,3,1,0,5,5,3
u112,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 3}",11.9427983,108.4363063,loc163,RESTAURANT,0,4.140918270594108,5,3,1,0,5,5,3
u112,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 3}",11.9450803,108.4487222,loc126,TOURIST_ATTRACTION,0,4.139311594080982,5,3,1,0,5,5,3
u113,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 2, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 1}",16.0772642,108.2159006,loc270,RESTAURANT,1,0.008883012172125736,4,2,4,1,4,5,1
u113,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 2, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 1}",11.9466527,108.4253974,loc133,ACCOMMODATION,0,4.140621829687336,4,2,4,1,4,5,1
u113,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 2, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 1}",16.0606096,108.2171498,loc188,RESTAURANT,0,0.022550062818761717,4,2,4,1,4,5,1
u113,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 2, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 1}",11.9480703,108.4335713,loc168,RESTAURANT,0,4.139613272580792,4,2,4,1,4,5,1
u114,16.0385512,108.2233793,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 4}",16.0514279,108.2430263,loc268,RESTAURANT,1,0.023490721825641613,4,1,1,5,4,3,4
u114,16.0385512,108.2233793,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 4}",10.3482693,107.0786445,loc245,RESTAURANT,0,5.804285129436585,4,1,1,5,4,3,4
u114,16.0385512,108.2233793,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 4}",11.9402781,108.4284216,loc131,ACCOMMODATION,0,4.103399169831384,4,1,1,5,4,3,4
u114,16.0385512,108.2233793,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 4}",11.9448281,108.4676303,loc287,ACCOMMODATION,0,4.1010032151260996,4,1,1,5,4,3,4
u115,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 0, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",16.0712623,108.2177145,loc203,TOURIST_ATTRACTION,1,0.012354019524432451,5,3,5,0,3,1,0
u115,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 0, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",11.9448281,108.4676303,loc287,ACCOMMODATION,0,4.144720405873155,5,3,5,0,3,1,0
u115,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 0, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",13.767005900000001,109.2220316,loc344,RESTAURANT,0,2.5215910880332353,5,3,5,0,3,1,0
u115,16.0823344,108.2231945,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 0, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",16.0244662,108.0262303,loc226,TOURIST_ATTRACTION,0,0.2052891245363095,5,3,5,0,3,1,0
u116,11.9356021,108.4479443,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",11.9554702,108.4325626,loc154,RESTAURANT,1,0.02512644209792123,3,4,2,1,5,1,2
u116,11.9356021,108.4479443,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0693093,108.2364723,loc325,RESTAURANT,0,4.13911290279884,3,4,2,1,5,1,2
u116,11.9356021,108.4479443,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0673896,108.245913,loc322,RESTAURANT,0,4.136723895951472,3,4,2,1,5,1,2
u116,11.9356021,108.4479443,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0950048,108.1459926,loc184,ENTERTAINMENT,0,4.170348384715622,3,4,2,1,5,1,2
u117,16.0666492,108.2459422,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 3, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",16.00402,108.2627745,loc182,TOURIST_ATTRACTION,1,0.06485170017763713,0,3,3,3,1,4,0
u117,16.0666492,108.2459422,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 3, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",11.9356021,108.4479443,loc148,TOURIST_ATTRACTION,0,4.135982953400899,0,3,3,3,1,4,0
u117,16.0666492,108.2459422,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 3, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",16.0622398,108.2436944,loc317,RESTAURANT,0,0.004949284109851605,0,3,3,3,1,4,0
u117,16.0666492,108.2459422,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 3, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",11.9455851,108.4292158,loc134,ACCOMMODATION,0,4.125137395137981,0,3,3,3,1,4,0
u118,15.876574699999999,108.3895128,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",16.3877544,107.5677832,loc223,TOURIST_ATTRACTION,1,0.9677521486456483,4,4,2,1,3,4,3
u118,15.876574699999999,108.3895128,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",10.3277263,107.0864233,loc236,TOURIST_ATTRACTION,0,5.699803576544791,4,4,2,1,3,4,3
u118,15.876574699999999,108.3895128,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",15.8772671,108.329548,loc227,TOURIST_ATTRACTION,0,0.059968797359963494,4,4,2,1,3,4,3
u118,15.876574699999999,108.3895128,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 4, 'SHOPPING': 2, 'PARK': 1, 'CULTURAL_SITE': 3, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",16.459535,107.5838074,loc228,TOURIST_ATTRACTION,0,0.9944867535393634,4,4,2,1,3,4,3
u119,10.3476975,107.0950457,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",10.9145226,106.9360149,loc176,TOURIST_ATTRACTION,1,0.5887117200622456,3,1,2,4,5,2,0
u119,10.3476975,107.0950457,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",11.9326659,108.4264109,loc299,ACCOMMODATION,0,2.069941575206793,3,1,2,4,5,2,0
u119,10.3476975,107.0950457,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",10.9487773,106.87093022237705,loc112,ENTERTAINMENT,0,0.6415018887565334,3,1,2,4,5,2,0
u119,10.3476975,107.0950457,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 1, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",10.916747999999998,106.9911883167546,loc104,TOURIST_ATTRACTION,0,0.5784503674515462,3,1,2,4,5,2,0
u120,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 3}",16.0620325,108.2454481,loc318,RESTAURANT,1,0.028171984743002882,0,3,2,4,5,3,3
u120,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 3}",10.95215715,106.82159392000797,loc116,PARK,0,5.282615193242398,0,3,2,4,5,3,3
u120,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 3}",15.8772671,108.329548,loc227,TOURIST_ATTRACTION,0,0.19947404392654475,0,3,2,4,5,3,3
u120,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 2, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 3}",10.3416101,107.0818748,loc248,RESTAURANT,0,5.81694473366664,0,3,2,4,5,3,3
u121,16.0620325,108.2454481,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",16.0244662,108.0262303,loc226,TOURIST_ATTRACTION,1,0.22241328812041428,4,3,1,4,2,2,0
u121,16.0620325,108.2454481,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",10.3416101,107.0818748,loc248,RESTAURANT,0,5.83756244154139,4,3,1,4,2,2,0
u121,16.0620325,108.2454481,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",11.9431264,108.4324587,loc136,RESTAURANT,0,4.123149333353034,4,3,1,4,2,2,0
u121,16.0620325,108.2454481,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 3, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 0}",16.0902277,108.2181825,loc277,RESTAURANT,0,0.03922221623519402,4,3,1,4,2,2,0
u122,16.0434706,108.2195705,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",16.0681699,108.2434121,loc323,ACCOMMODATION,1,0.034328957325411955,4,0,5,4,5,4,0
u122,16.0434706,108.2195705,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",11.9296191,108.4431527,loc296,ACCOMMODATION,0,4.119922713378139,4,0,5,4,5,4,0
u122,16.0434706,108.2195705,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",11.9357221,108.4415459,loc147,RESTAURANT,0,4.113741705243221,4,0,5,4,5,4,0
u122,16.0434706,108.2195705,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 0}",11.9496243,108.4620893,loc150,TOURIST_ATTRACTION,0,4.10102339622406,4,0,5,4,5,4,0
u123,16.061519,108.2413131,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",16.0784393,108.2191541,loc271,ACCOMMODATION,1,0.027880420245936982,5,4,1,1,4,4,3
u123,16.061519,108.2413131,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",10.3306105,107.076797,loc234,TOURIST_ATTRACTION,0,5.848026161238633,5,4,1,1,4,4,3
u123,16.061519,108.2413131,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",15.876574699999999,108.3895128,loc222,TOURIST_ATTRACTION,0,0.23699693074506778,5,4,1,1,4,4,3
u123,16.061519,108.2413131,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 3}",11.9261145,108.4325571,loc305,ACCOMMODATION,0,4.139824228896228,5,4,1,1,4,4,3
u124,11.9422961,108.4505655,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 2, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",10.9141723,106.9936506,loc180,TOURIST_ATTRACTION,1,1.7831543887079582,5,4,5,2,1,3,2
u124,11.9422961,108.4505655,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 2, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",16.399017399999998,107.5903393,loc218,TOURIST_ATTRACTION,0,4.538981588532841,5,4,5,2,1,3,2
u124,11.9422961,108.4505655,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 2, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",16.0672036,108.242719,loc331,RESTAURANT,0,4.130140681758733,5,4,5,2,1,3,2
u124,11.9422961,108.4505655,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 5, 'PARK': 2, 'CULTURAL_SITE': 1, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 2}",11.9357221,108.4415459,loc147,RESTAURANT,0,0.011161122710553953,5,4,5,2,1,3,2
u125,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",16.0601209,108.223058,loc202,TOURIST_ATTRACTION,1,0.014512206648544445,1,5,3,4,5,4,4
u125,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",16.0244662,108.0262303,loc226,TOURIST_ATTRACTION,0,0.19745830877563628,1,5,3,4,5,4,4
u125,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",16.0632546,108.2441024,loc319,RESTAURANT,0,0.027847180942061504,1,5,3,4,5,4,4
u125,16.0456175,108.2225525,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 4, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 4}",11.9421604,108.4667701,loc285,RESTAURANT,0,4.110717991749149,1,5,3,4,5,4,4
u126,13.765259,109.2201579,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",13.7718048,109.2397331,loc349,RESTAURANT,1,0.020640638378685294,0,3,3,5,5,2,1
u126,13.765259,109.2201579,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",15.8761437,108.3737878,loc217,TOURIST_ATTRACTION,0,2.274241975443269,0,3,3,5,5,2,1
u126,13.765259,109.2201579,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",11.9488317,108.4638293,loc151,SHOPPING,0,1.96759779613702,0,3,3,5,5,2,1
u126,13.765259,109.2201579,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",11.9421295,108.4528364,loc139,RESTAURANT,0,1.97802514092529,0,3,3,5,5,2,1
u127,10.3433154,107.0957277,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 4}",10.9676103,106.8556085,loc312,RESTAURANT,1,0.6688806712520915,2,3,5,1,0,0,4
u127,10.3433154,107.0957277,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 4}",16.0219413,108.2137368,loc281,RESTAURANT,0,5.787636517597979,2,3,5,1,0,0,4
u127,10.3433154,107.0957277,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 4}",16.0613692,108.2199779,loc189,PARK,0,5.827527586540841,2,3,5,1,0,0,4
u127,10.3433154,107.0957277,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 4}",11.9450803,108.4487222,loc126,TOURIST_ATTRACTION,0,2.0967224212809588,2,3,5,1,0,0,4
